Date,Close,High,Low,Open,Volume
2024-09-05,4182.25,4182.25,4165.31005859375,4182.25,0
2024-09-06,4163.330078125,4167.7998046875,4119.52978515625,4163.330078125,0
2024-09-09,4172.830078125,4238.18017578125,4165.0,4172.830078125,0
2024-09-10,4208.25,4299.25,4208.25,4208.25,0
2024-09-11,4283.6298828125,4292.0,4247.75,4283.6298828125,0
2024-09-12,4268.22998046875,4271.5,4231.0498046875,4268.22998046875,0
2024-09-13,4209.25,4211.91015625,4166.97998046875,4209.25,0
2024-09-16,4198.68994140625,4236.10009765625,4171.75,4198.68994140625,0
2024-09-17,4224.75,4259.22998046875,4202.60986328125,4224.75,0
2024-09-18,4203.5,4225.56982421875,4187.43994140625,4203.5,0
2024-09-19,4188.5,4188.5,4172.85986328125,4188.5,0
2024-09-20,4163.5,4167.5498046875,4151.0,4163.5,0
2024-09-23,4152.22998046875,4157.41015625,4142.47998046875,4152.22998046875,0
2024-09-24,4160.0,4160.0,4140.43994140625,4160.0,0
2024-09-25,4147.0,4204.5,4144.740234375,4147.0,0
2024-09-26,4199.0,4207.8798828125,4180.169921875,4199.0,0
2024-09-27,4164.75,4192.0,4148.25,4164.75,0
2024-09-30,4179.31005859375,4179.31005859375,4112.98779296875,4179.31005859375,0
2024-10-01,4191.509765625,4220.330078125,4132.87255859375,4191.509765625,0
2024-10-02,4219.52001953125,4228.0,4193.56982421875,4219.52001953125,0
2024-10-03,4181.35986328125,4199.35986328125,4181.35986328125,4181.35986328125,0
2024-10-04,4185.10986328125,4201.6298828125,4168.490234375,4185.10986328125,0
2024-10-07,4163.47021484375,4200.25,4153.0,4163.47021484375,0
2024-10-08,4212.75,4246.75,4211.7998046875,4212.75,0
2024-10-09,4229.330078125,4237.1298828125,4228.22998046875,4229.330078125,0
2024-10-10,4232.740234375,4232.740234375,4212.72998046875,4232.740234375,0
2024-10-11,4210.75,4219.0,4178.7099609375,4210.75,0
2024-10-14,4195.06005859375,4211.22998046875,4167.193359375,4195.06005859375,0
2024-10-15,4207.490234375,4242.25,4205.35986328125,4207.490234375,0
2024-10-16,4242.25,4260.2001953125,4242.25,4242.25,0
2024-10-17,4256.0,4268.4501953125,4252.72998046875,4256.0,0
2024-10-18,4251.0,4261.64990234375,4225.580078125,4251.0,0
2024-10-21,4236.10009765625,4295.669921875,4236.10009765625,4236.10009765625,0
2024-10-22,4276.0,4286.0,4249.7998046875,4276.0,0
2024-10-23,4262.27978515625,4295.0498046875,4261.0,4262.27978515625,0
2024-10-24,4306.75,4313.85986328125,4296.06005859375,4306.75,0
2024-10-25,4293.5,4329.89990234375,4283.990234375,4293.5,0
2024-10-28,4324.14013671875,4347.9501953125,4319.52978515625,4324.14013671875,0
2024-10-29,4352.75,4354.14013671875,4337.16015625,4352.75,0
2024-10-30,4394.39013671875,4404.1298828125,4359.27001953125,4394.39013671875,0
2024-10-31,4412.52978515625,4413.330078125,4397.240234375,4412.52978515625,0
2024-11-01,4420.0498046875,4420.0498046875,4398.02978515625,4420.0498046875,0
2024-11-04,4372.65087890625,4421.64990234375,4365.12939453125,4372.65087890625,0
2024-11-05,4413.25,4425.39013671875,4408.22021484375,4413.25,0
2024-11-06,4414.75,4439.830078125,4405.89990234375,4414.75,0
2024-11-07,4411.25,4411.25,4335.8798828125,4411.25,0
2024-11-08,4321.5,4348.3798828125,4321.5,4321.5,0
2024-11-11,4281.53125,4359.240234375,4313.61328125,4281.53125,0
2024-11-12,4358.759765625,4449.330078125,4315.2607421875,4358.759765625,0
2024-11-13,4434.75,4528.18994140625,4410.7880859375,4434.75,0
2024-11-14,4477.25,4489.18017578125,4455.93017578125,4477.25,0
2024-11-15,4480.0,4483.56982421875,4447.0,4480.0,0
2024-11-18,4451.66162109375,4428.64013671875,4385.18994140625,4451.66162109375,0
2024-11-19,4395.25,4437.33984375,4390.16015625,4395.25,0
2024-11-20,4390.64013671875,4406.43017578125,4390.52978515625,4390.64013671875,0
2024-11-21,4392.5,4402.1201171875,4383.6298828125,4392.5,0
2024-11-22,4388.5498046875,4426.10986328125,4387.47998046875,4388.5498046875,0
2024-11-25,4341.76318359375,4414.740234375,4361.89990234375,4341.76318359375,0
2024-11-26,4383.0,4409.6298828125,4382.0,4383.0,0
2024-11-27,4401.25,4411.080078125,4397.52001953125,4401.25,0
2024-11-28,4382.75,4424.9501953125,4375.52978515625,4382.75,0
2024-11-29,4416.4599609375,4432.8701171875,4382.0,4416.4599609375,0
2024-12-02,4327.994140625,4479.22998046875,4423.25,4423.25,0
2024-12-03,4457.75,4460.6298828125,4436.830078125,4457.75,0
2024-12-04,4435.5,4442.68017578125,4414.080078125,4435.5,0
2024-12-05,4425.75,4442.490234375,4400.259765625,4425.75,0
2024-12-06,4413.669921875,4413.68017578125,4395.08984375,4413.669921875,0
2024-12-09,4376.15234375,4420.240234375,4373.02978515625,4376.15234375,0
2024-12-10,4391.10009765625,4400.89013671875,4366.64013671875,4391.10009765625,0
2024-12-11,4366.75,4371.509765625,4351.47998046875,4366.75,0
2024-12-12,4336.25,4348.8701171875,4322.4501953125,4336.25,0
