Date,Close,High,Low,Open,Volume
2025-04-02,1.292306900024414,1.2979763746261597,1.2903059720993042,1.292240023612976,0
2025-04-03,1.3046314716339111,1.3204457759857178,1.3028467893600464,1.3044782876968384,0
2025-04-04,1.308866262435913,1.3112174272537231,1.2915558815002441,1.3090033531188965,0
2025-04-07,1.2910722494125366,1.2933598756790161,1.2722808122634888,1.2912389039993286,0
2025-04-08,1.2734960317611694,1.2795906066894531,1.2726532220840454,1.2738852500915527,0
2025-04-09,1.2790995836257935,1.2860578298568726,1.2753963470458984,1.278756022453308,0
2025-04-10,1.2825446128845215,1.2978248596191406,1.2824294567108154,1.2826762199401855,0
2025-04-11,1.2992074489593506,1.3142850399017334,1.298751950263977,1.2994269132614136,0
2025-04-14,1.3085237741470337,1.320166826248169,1.3085750341415405,1.309088945388794,0
2025-04-15,1.3174536228179932,1.3251878023147583,1.3166210651397705,1.3173494338989258,0
2025-04-16,1.323101282119751,1.3292568922042847,1.3228038549423218,1.3231889009475708,0
2025-04-17,1.3233989477157593,1.327351450920105,1.3205852508544922,1.323328971862793,0
2025-04-22,1.3379716873168945,1.34217369556427,1.3358268737792969,1.3381506204605103,0
2025-04-23,1.327316164970398,1.3339202404022217,1.3253458738327026,1.327316164970398,0
2025-04-24,1.326453447341919,1.3330844640731812,1.3261016607284546,1.3265414237976074,0
2025-04-25,1.3326226472854614,1.3330134153366089,1.327492356300354,1.332746982574463,0
2025-04-28,1.3290096521377563,1.3419395685195923,1.3281270265579224,1.3290096521377563,0
2025-04-29,1.3436164855957031,1.3442305326461792,1.3381506204605103,1.343508243560791,0
2025-04-30,1.3410794734954834,1.3414356708526611,1.331061601638794,1.3412736654281616,0
2025-05-01,1.3323917388916016,1.3345255851745605,1.3265942335128784,1.3321610689163208,0
2025-05-02,1.3286387920379639,1.333066701889038,1.3267878293991089,1.3286564350128174,0
2025-05-05,1.3271929025650024,1.3336178064346313,1.3262423276901245,1.327087163925171,0
2025-05-06,1.3292568922042847,1.3400514125823975,1.3262248039245605,1.3290272951126099,0
2025-05-07,1.335594892501831,1.3377031087875366,1.3324273824691772,1.335309624671936,0
2025-05-08,1.3294159173965454,1.3357020616531372,1.3251526355743408,1.3291332721710205,0
2025-05-09,1.323539137840271,1.331788420677185,1.3213530778884888,1.324082374572754,0
2025-05-12,1.3289036750793457,1.3299640417099,1.314198613166809,1.3284798860549927,0
2025-05-13,1.3177834749221802,1.3281270265579224,1.3175404071807861,1.3178355693817139,0
2025-05-14,1.3304418325424194,1.3360588550567627,1.3287447690963745,1.3304595947265625,0
2025-05-15,1.3263479471206665,1.3318772315979004,1.326066493988037,1.326435923576355,0
2025-05-16,1.3306896686553955,1.333191156387329,1.325468897819519,1.3303179740905762,0
2025-05-19,1.3305498361587524,1.3403388261795044,1.329186201095581,1.3305658102035522,0
2025-05-20,1.3360053300857544,1.339620590209961,1.3335466384887695,1.3359695672988892,0
2025-05-21,1.3397821187973022,1.3468012809753418,1.3389748334884644,1.3398540019989014,0
2025-05-22,1.3419036865234375,1.3441040515899658,1.3392080068588257,1.3422459363937378,0
2025-05-23,1.3419216871261597,1.3533447980880737,1.3419395685195923,1.3421378135681152,0
2025-05-26,1.3535828590393066,1.3592866659164429,1.3537662029266357,1.3537845611572266,0
2025-05-27,1.3565207719802856,1.3587141036987305,1.3501471281051636,1.3566679954528809,0
2025-05-28,1.3513330221176147,1.3522467613220215,1.3451164960861206,1.351515769958496,0
2025-05-29,1.3431472778320312,1.3507490158081055,1.3421016931533813,1.3426964282989502,0
2025-05-30,1.3498992919921875,1.3511505126953125,1.3450984954833984,1.3499648571014404,0
2025-06-02,1.346728801727295,1.355968952178955,1.3469464778900146,1.3469464778900146,0
2025-06-03,1.3556748628616333,1.355821967124939,1.3494731187820435,1.3557300567626953,0
2025-06-04,1.353143334388733,1.358105182647705,1.3502565622329712,1.3531616926193237,0
2025-06-05,1.3552155494689941,1.3617299795150757,1.354132890701294,1.3551788330078125,0
2025-06-06,1.3579576015472412,1.358540654182434,1.3508037328720093,1.357994556427002,0
2025-06-09,1.3538211584091187,1.3581604957580566,1.3524478673934937,1.3537296056747437,0
2025-06-10,1.3556748628616333,1.3564839363098145,1.3458950519561768,1.355380892753601,0
2025-06-11,1.3508219718933105,1.3557300567626953,1.3464748859405518,1.350858449935913,0
2025-06-12,1.3567416667938232,1.3623607158660889,1.3526124954223633,1.3568705320358276,0
2025-06-13,1.3627691268920898,1.3632521629333496,1.3517167568206787,1.36306631565094,0
2025-06-16,1.3557006120681763,1.362323522567749,1.3536012172698975,1.3547013998031616,0
2025-06-17,1.3565576076507568,1.3580129146575928,1.3497644662857056,1.3568521738052368,0
2025-06-18,1.3430029153823853,1.3477089405059814,1.3427865505218506,1.343075156211853,0
2025-06-19,1.3416515588760376,1.3450080156326294,1.3383835554122925,1.3415075540542603,0
2025-06-20,1.3476725816726685,1.3511322736740112,1.3456052541732788,1.3478723764419556,0
2025-06-23,1.3435983657836914,1.3505300283432007,1.3373453617095947,1.3436886072158813,0
2025-06-24,1.3545364141464233,1.3646661043167114,1.353747844696045,1.3546464443206787,0
2025-06-25,1.361488938331604,1.3634381294250488,1.3592497110366821,1.361488938331604,0
2025-06-26,1.369187831878662,1.3764814138412476,1.3678767681121826,1.3691315650939941,0
2025-06-27,1.37247633934021,1.3751753568649292,1.3705388307571411,1.3726835250854492,0
2025-06-30,1.3719680309295654,1.3741360902786255,1.3676148653030396,1.372062087059021,0
2025-07-01,1.3730605840682983,1.3788729906082153,1.3705388307571411,1.373437762260437,0
2025-07-02,1.374721646308899,1.3753266334533691,1.356760025024414,1.374721646308899,0
2025-07-03,1.3650014400482178,1.3675214052200317,1.359194278717041,1.3651504516601562,0
2025-07-04,1.366829752922058,1.3681762218475342,1.3635309934616089,1.3666430711746216,0
2025-07-07,1.3651504516601562,1.3657844066619873,1.3575890064239502,1.365075945854187,0
2025-07-08,1.3623607158660889,1.3646661043167114,1.3528138399124146,1.3625463247299194,0
2025-07-09,1.3585295677185059,1.3618227243423462,1.3566128015518188,1.3585295677185059,0
2025-07-10,1.3593051433563232,1.3620266914367676,1.3534363508224487,1.3597116470336914,0
2025-07-11,1.3579576015472412,1.3581236600875854,1.3483812808990479,1.3580313920974731,0
2025-07-14,1.3493820428848267,1.3504753112792969,1.343273639678955,1.3497098684310913,0
2025-07-15,1.3428045511245728,1.3466562032699585,1.3382043838500977,1.3427324295043945,0
2025-07-16,1.3393335342407227,1.3477270603179932,1.3367375135421753,1.3394231796264648,0
2025-07-17,1.3411099910736084,1.3418675661087036,1.337595820426941,1.3410757780075073,0
2025-07-18,1.3432555198669434,1.347490906715393,1.3411656618118286,1.3431472778320312,0
2025-07-21,1.341597557067871,1.3510043621063232,1.3403208255767822,1.3416335582733154,0
2025-07-22,1.348945140838623,1.3520090579986572,1.3463118076324463,1.348945140838623,0
2025-07-23,1.352155327796936,1.3575890064239502,1.3517167568206787,1.3521736860275269,0
2025-07-24,1.3579576015472412,1.3588987588882446,1.3523746728897095,1.3579576015472412,0
2025-07-25,1.3510043621063232,1.3512235879898071,1.341813564300537,1.3509862422943115,0
2025-07-28,1.344085931777954,1.3453338146209717,1.3392258882522583,1.3439956903457642,0
2025-07-29,1.336023211479187,1.3362016677856445,1.330866813659668,1.3358447551727295,0
2025-07-30,1.3353630304336548,1.3385447263717651,1.3272985219955444,1.3356127738952637,0
2025-07-31,1.3257676362991333,1.32821524143219,1.3188261985778809,1.325556755065918,0
2025-08-01,1.3209865093231201,1.3305480480194092,1.314405918121338,1.3207422494888306,0
2025-08-04,1.3289920091629028,1.3330844640731812,1.325468897819519,1.3292216062545776,0
2025-08-05,1.3297518491744995,1.3309553861618042,1.3263126611709595,1.3299994468688965,0
2025-08-06,1.3299463987350464,1.3358982801437378,1.3283387422561646,1.3298580646514893,0
2025-08-07,1.3357912302017212,1.3437248468399048,1.3347570896148682,1.3357733488082886,0
2025-08-08,1.345152735710144,1.3454785346984863,1.3419936895370483,1.345188856124878,0
2025-08-11,1.3444474935531616,1.3476543426513672,1.3400335311889648,1.3443931341171265,0
2025-08-12,1.3435261249542236,1.3523930311203003,1.342227816581726,1.3434358835220337,0
2025-08-13,1.3504207134246826,1.3585110902786255,1.3494184017181396,1.3505300283432007,0
2025-08-14,1.3585295677185059,1.3594529628753662,1.3529237508773804,1.3585665225982666,0
2025-08-15,1.3530701398849487,1.3575520515441895,1.3528321981430054,1.3530151844024658,0
2025-08-18,1.3556381464004517,1.3565999269485474,1.3512965440750122,1.355766773223877,0
2025-08-19,1.3508219718933105,1.3531067371368408,1.3488178253173828,1.3508037328720093,0
2025-08-20,1.348679542541504,1.3508949279785156,1.3448994159698486,1.3485630750656128,0
2025-08-21,1.3466380834579468,1.3483085632324219,1.3410218954086304,1.346619963645935,0
2025-08-22,1.3419395685195923,1.3543713092803955,1.3391542434692383,1.341687560081482,0
2025-08-25,1.35111403465271,1.3528138399124146,1.348435878753662,1.3509807586669922,0
2025-08-26,1.3453518152236938,1.3492727279663086,1.343508243560791,1.3454241752624512,0
2025-08-27,1.3478723764419556,1.3478542566299438,1.3418315649032593,1.3477907180786133,0
2025-08-28,1.3503841161727905,1.3528138399124146,1.3485267162322998,1.3504753112792969,0
2025-08-29,1.35111403465271,1.351387858390808,1.3448452949523926,1.3509862422943115,0
2025-09-01,1.3503841161727905,1.354958415031433,1.3503658771514893,1.3504207134246826,0
2025-09-02,1.3547931909561157,1.3548849821090698,1.3341693878173828,1.3547013998031616,0
2025-09-03,1.3383476734161377,1.3453338146209717,1.3336355686187744,1.3383656740188599,0
2025-09-04,1.3434540033340454,1.3436164855957031,1.3433277606964111,1.3434721231460571,0
